Category,Day,Date,num_downloads,System,Version
  Data_Analysis,Friday,2018-04-20,39928,Windows,Other
  Data_Analysis,Friday,2018-04-27,37323,Darwin,Other
  Data_Analysis,Friday,2018-05-04,44144,Windows,Other
  Data_Analysis,Friday,2018-05-11,45820,Linux,Other
  Data_Analysis,Friday,2018-05-18,43886,Darwin,Other
  Data_Analysis,Friday,2018-05-25,51312,Windows,Other
  Data_Analysis,Friday,2018-06-01,31499,Windows,Other
  Data_Analysis,Friday,2018-06-08,70189,Linux,Other
  Data_Analysis,Friday,2018-06-15,45340,Linux,Other
  Data_Analysis,Friday,2018-06-22,30657,Linux,Other
  Data_Analysis,Friday,2018-06-29,82901,Other,2.7
  Data_Analysis,Friday,2018-07-06,45222,Darwin,Other
  Data_Analysis,Friday,2018-07-13,11000,Windows,Other
  Data_Analysis,Friday,2018-07-20,7506,Linux,Other
  Data_Analysis,Friday,2018-07-27,165317,Linux,Other
  Data_Analysis,Friday,2018-08-03,171086,Darwin,Other
  Data_Analysis,Friday,2018-08-10,174845,Windows,Other
  Data_Analysis,Friday,2018-08-17,183302,Linux,Other
  Data_Analysis,Friday,2018-08-24,178974,Other,2.7
  Data_Analysis,Friday,2018-08-31,191208,Linux,Other
  Data_Analysis,Friday,2018-09-07,178447,Windows,Other
  Data_Analysis,Friday,2018-09-14,179633,Windows,Other
  Data_Analysis,Friday,2018-09-21,187134,Linux,Other
  Data_Analysis,Friday,2018-09-28,218740,Windows,Other
  Data_Analysis,Friday,2018-10-05,225963,Darwin,Other
  Data_Analysis,Friday,2018-10-12,201548,Darwin,Other
  Data_Analysis,Friday,2018-10-19,237508,Linux,Other
  Data_Analysis,Friday,2018-10-26,273711,Windows,Other
  Data_Analysis,Friday,2018-11-02,245266,Linux,Other
  Data_Analysis,Friday,2018-11-09,250925,Linux,Other
  Data_Analysis,Friday,2018-11-16,251230,Other,Other
  Data_Analysis,Friday,2018-11-23,182657,Darwin,Other
  Data_Analysis,Friday,2018-11-30,267738,Darwin,Other
  Data_Analysis,Friday,2018-12-07,271639,Darwin,Other
  Data_Analysis,Friday,2018-12-14,276157,Other,Other
  Data_Analysis,Friday,2018-12-21,237668,Linux,Other
  Data_Analysis,Friday,2018-12-28,181210,Linux,Other
  Data_Analysis,Friday,2019-01-04,237491,Linux,Other
  Data_Analysis,Friday,2019-01-11,256342,Linux,Other
  Data_Analysis,Friday,2019-01-18,302638,Darwin,Other
  Data_Analysis,Friday,2019-01-25,301353,Darwin,Other
  Data_Analysis,Friday,2019-02-01,344562,Darwin,Other
  Data_Analysis,Friday,2019-02-08,376611,Other,3.5
  Data_Analysis,Friday,2019-02-15,398943,Other,3.7
  Data_Analysis,Friday,2019-02-22,424537,Darwin,Other
  Data_Analysis,Friday,2019-03-01,348206,Darwin,Other
  Data_Analysis,Friday,2019-03-08,334838,Windows,Other
  Data_Analysis,Friday,2019-03-15,390382,Linux,Other
  Data_Analysis,Friday,2019-03-22,363903,Linux,Other
  Data_Analysis,Friday,2019-03-29,321935,Windows,Other
  Data_Analysis,Friday,2019-04-05,353697,Darwin,Other
  Data_Analysis,Friday,2019-04-12,350287,Windows,Other
  Data_Analysis,Monday,2018-04-16,39109,Darwin,Other
  Data_Analysis,Monday,2018-04-23,44126,Linux,Other
  Data_Analysis,Monday,2018-04-30,42011,Linux,Other
  Data_Analysis,Monday,2018-05-07,35774,Linux,Other
  Data_Analysis,Monday,2018-05-14,44912,Darwin,Other
  Data_Analysis,Monday,2018-05-21,49183,Linux,Other
  Data_Analysis,Monday,2018-05-28,48985,Windows,Other
  Data_Analysis,Monday,2018-06-04,41129,Linux,Other
  Data_Analysis,Monday,2018-06-11,44746,Other,Other
  Data_Analysis,Monday,2018-06-18,32685,Darwin,Other
  Data_Analysis,Monday,2018-06-25,35596,Windows,Other
  Data_Analysis,Monday,2018-07-02,96991,Darwin,Other
  Data_Analysis,Monday,2018-07-09,36196,Linux,Other
  Data_Analysis,Monday,2018-07-16,11757,Windows,Other
  Data_Analysis,Monday,2018-07-23,6960,Linux,Other
  Data_Analysis,Monday,2018-07-30,179054,Windows,Other
  Data_Analysis,Monday,2018-08-06,188044,Darwin,Other
  Data_Analysis,Monday,2018-08-13,202350,Darwin,Other
  Data_Analysis,Monday,2018-08-20,190153,Other,Other
  Data_Analysis,Monday,2018-08-27,185607,Darwin,Other
  Data_Analysis,Monday,2018-09-03,139961,Darwin,Other
  Data_Analysis,Monday,2018-09-10,193631,Windows,Other
  Data_Analysis,Monday,2018-09-17,222281,Linux,Other
  Data_Analysis,Monday,2018-09-24,193856,Other,3.7
  Data_Analysis,Monday,2018-10-01,211002,Windows,Other
  Data_Analysis,Monday,2018-10-08,220684,Linux,Other
  Data_Analysis,Monday,2018-10-15,218366,Linux,Other
  Data_Analysis,Monday,2018-10-22,234147,Darwin,Other
  Data_Analysis,Monday,2018-10-29,260133,Other,Other
  Data_Analysis,Monday,2018-11-05,273483,Linux,Other
  Data_Analysis,Monday,2018-11-12,256369,Windows,Other
  Data_Analysis,Monday,2018-11-19,260040,Darwin,Other
  Data_Analysis,Monday,2018-11-26,266347,Darwin,Other
  Data_Analysis,Monday,2018-12-03,272428,Darwin,Other
  Data_Analysis,Monday,2018-12-10,270502,Darwin,Other
  Data_Analysis,Monday,2018-12-17,257245,Windows,Other
  Data_Analysis,Monday,2018-12-24,165966,Darwin,Other
  Data_Analysis,Monday,2018-12-31,143460,Linux,Other
  Data_Analysis,Monday,2019-01-07,265291,Linux,Other
  Data_Analysis,Monday,2019-01-14,361107,Linux,Other
  Data_Analysis,Monday,2019-01-21,272142,Darwin,Other
  Data_Analysis,Monday,2019-01-28,349392,Linux,Other
  Data_Analysis,Monday,2019-02-04,346374,Linux,Other
  Data_Analysis,Monday,2019-02-11,361932,Linux,Other
  Data_Analysis,Monday,2019-02-18,362173,Linux,Other
  Data_Analysis,Monday,2019-02-25,423228,Windows,Other
  Data_Analysis,Monday,2019-03-04,353116,Windows,Other
  Data_Analysis,Monday,2019-03-11,348521,Linux,Other
  Data_Analysis,Monday,2019-03-18,401352,Windows,Other
  Data_Analysis,Monday,2019-03-25,415911,Darwin,Other
  Data_Analysis,Monday,2019-04-01,356935,Other,3.7
  Data_Analysis,Monday,2019-04-08,372246,Windows,Other
  Data_Analysis,Monday,2019-04-15,372233,Linux,Other
  Data_Analysis,Saturday,2018-04-21,59476,Windows,Other
  Data_Analysis,Saturday,2018-04-28,65619,Windows,Other
  Data_Analysis,Saturday,2018-05-05,70020,Linux,Other
  Data_Analysis,Saturday,2018-05-12,67178,Windows,Other
  Data_Analysis,Saturday,2018-05-19,65653,Linux,Other
  Data_Analysis,Saturday,2018-05-26,70199,Other,3.6
  Data_Analysis,Saturday,2018-06-02,53844,Darwin,Other
  Data_Analysis,Saturday,2018-06-09,71358,Linux,Other
  Data_Analysis,Saturday,2018-06-16,49622,Windows,Other
  Data_Analysis,Saturday,2018-06-23,53269,Windows,Other
  Data_Analysis,Saturday,2018-06-30,65389,Windows,Other
  Data_Analysis,Saturday,2018-07-07,67062,Darwin,Other
  Data_Analysis,Saturday,2018-07-14,31714,Darwin,Other
  Data_Analysis,Saturday,2018-07-21,44515,Darwin,Other
  Data_Analysis,Saturday,2018-07-28,87983,Other,Other
  Data_Analysis,Saturday,2018-08-04,93098,Windows,Other
  Data_Analysis,Saturday,2018-08-11,96984,Linux,Other
  Data_Analysis,Saturday,2018-08-18,94283,Linux,Other
  Data_Analysis,Saturday,2018-08-25,97445,Linux,Other
  Data_Analysis,Saturday,2018-09-01,120060,Darwin,Other
  Data_Analysis,Saturday,2018-09-08,102227,Windows,Other
  Data_Analysis,Saturday,2018-09-15,119486,Windows,Other
  Data_Analysis,Saturday,2018-09-22,102138,Windows,Other
  Data_Analysis,Saturday,2018-09-29,111655,Windows,Other
  Data_Analysis,Saturday,2018-10-06,115906,Other,Other
  Data_Analysis,Saturday,2018-10-13,117063,Other,Other
  Data_Analysis,Saturday,2018-10-20,127240,Darwin,Other
  Data_Analysis,Saturday,2018-10-27,136216,Windows,Other
  Data_Analysis,Saturday,2018-11-03,132007,Darwin,Other
  Data_Analysis,Saturday,2018-11-10,150680,Linux,Other
  Data_Analysis,Saturday,2018-11-17,158946,Linux,Other
  Data_Analysis,Saturday,2018-11-24,132760,Darwin,Other
  Data_Analysis,Saturday,2018-12-01,168972,Darwin,Other
  Data_Analysis,Saturday,2018-12-08,157425,Windows,Other
  Data_Analysis,Saturday,2018-12-15,155010,Windows,Other
  Data_Analysis,Saturday,2018-12-22,147474,Linux,Other
  Data_Analysis,Saturday,2018-12-29,124164,Windows,Other
  Data_Analysis,Saturday,2019-01-05,154825,Darwin,Other
  Data_Analysis,Saturday,2019-01-12,159559,Linux,Other
  Data_Analysis,Saturday,2019-01-19,193599,Linux,Other
  Data_Analysis,Saturday,2019-01-26,212622,Windows,Other
  Data_Analysis,Saturday,2019-02-02,236302,Windows,Other
  Data_Analysis,Saturday,2019-02-09,233202,Linux,Other
  Data_Analysis,Saturday,2019-02-16,284468,Darwin,Other
  Data_Analysis,Saturday,2019-02-23,286315,Darwin,Other
  Data_Analysis,Saturday,2019-03-02,246000,Windows,Other
  Data_Analysis,Saturday,2019-03-09,194815,Linux,Other
  Data_Analysis,Saturday,2019-03-16,251515,Darwin,Other
  Data_Analysis,Saturday,2019-03-23,221643,Windows,Other
  Data_Analysis,Saturday,2019-03-30,185441,Windows,Other
  Data_Analysis,Saturday,2019-04-06,193814,Windows,Other
  Data_Analysis,Saturday,2019-04-13,76504,Darwin,Other
  Data_Analysis,Sunday,2018-04-22,69814,Linux,Other
  Data_Analysis,Sunday,2018-04-29,75413,Linux,Other
  Data_Analysis,Sunday,2018-05-06,65812,Darwin,Other
  Data_Analysis,Sunday,2018-05-13,72973,Windows,Other
  Data_Analysis,Sunday,2018-05-20,67626,Linux,Other
  Data_Analysis,Sunday,2018-05-27,65866,Darwin,Other
  Data_Analysis,Sunday,2018-06-03,60425,Linux,Other
  Data_Analysis,Sunday,2018-06-10,74906,Linux,Other
  Data_Analysis,Sunday,2018-06-17,54552,Windows,Other
  Data_Analysis,Sunday,2018-06-24,54396,Windows,Other
  Data_Analysis,Sunday,2018-07-01,60970,Linux,Other
  Data_Analysis,Sunday,2018-07-08,66171,Linux,Other
  Data_Analysis,Sunday,2018-07-15,37314,Darwin,Other
  Data_Analysis,Sunday,2018-07-22,56374,Other,Other
  Data_Analysis,Sunday,2018-07-29,82863,Linux,Other
  Data_Analysis,Sunday,2018-08-05,99399,Windows,Other
  Data_Analysis,Sunday,2018-08-12,89639,Windows,Other
  Data_Analysis,Sunday,2018-08-19,90533,Linux,Other
  Data_Analysis,Sunday,2018-08-26,88773,Darwin,Other
  Data_Analysis,Sunday,2018-09-02,113629,Linux,Other
  Data_Analysis,Sunday,2018-09-09,103075,Windows,Other
  Data_Analysis,Sunday,2018-09-16,125302,Linux,Other
  Data_Analysis,Sunday,2018-09-23,100419,Other,Other
  Data_Analysis,Sunday,2018-09-30,106599,Windows,Other
  Data_Analysis,Sunday,2018-10-07,111402,Linux,Other
  Data_Analysis,Sunday,2018-10-14,120264,Windows,Other
  Data_Analysis,Sunday,2018-10-21,122341,Windows,Other
  Data_Analysis,Sunday,2018-10-28,187181,Windows,Other
  Data_Analysis,Sunday,2018-11-04,141091,Linux,Other
  Data_Analysis,Sunday,2018-11-11,141564,Windows,Other
  Data_Analysis,Sunday,2018-11-18,137936,Linux,Other
  Data_Analysis,Sunday,2018-11-25,138176,Darwin,Other
  Data_Analysis,Sunday,2018-12-02,145696,Other,Other
  Data_Analysis,Sunday,2018-12-09,144899,Darwin,Other
  Data_Analysis,Sunday,2018-12-16,151876,Windows,Other
  Data_Analysis,Sunday,2018-12-23,139522,Windows,Other
  Data_Analysis,Sunday,2018-12-30,121873,Linux,Other
  Data_Analysis,Sunday,2019-01-06,150750,Windows,Other
  Data_Analysis,Sunday,2019-01-13,235485,Other,Other
  Data_Analysis,Sunday,2019-01-20,178639,Windows,Other
  Data_Analysis,Sunday,2019-01-27,179408,Darwin,Other
  Data_Analysis,Sunday,2019-02-03,205404,Darwin,Other
  Data_Analysis,Sunday,2019-02-10,212927,Windows,Other
  Data_Analysis,Sunday,2019-02-17,276299,Other,3.6
  Data_Analysis,Sunday,2019-02-24,266619,Windows,Other
  Data_Analysis,Sunday,2019-03-03,219609,Darwin,Other
  Data_Analysis,Sunday,2019-03-10,189418,Windows,Other
  Data_Analysis,Sunday,2019-03-17,233139,Linux,Other
  Data_Analysis,Sunday,2019-03-24,216223,Darwin,Other
  Data_Analysis,Sunday,2019-03-31,180568,Darwin,Other
  Data_Analysis,Sunday,2019-04-07,193742,Windows,Other
  Data_Analysis,Sunday,2019-04-14,211081,Windows,Other
  Data_Analysis,Thursday,2018-04-19,40849,Linux,Other
  Data_Analysis,Thursday,2018-04-26,35216,Linux,Other
  Data_Analysis,Thursday,2018-05-03,42293,Linux,Other
  Data_Analysis,Thursday,2018-05-10,42597,Linux,Other
  Data_Analysis,Thursday,2018-05-17,24480,Linux,Other
  Data_Analysis,Thursday,2018-05-24,46445,Darwin,Other
  Data_Analysis,Thursday,2018-05-31,35554,Linux,Other
  Data_Analysis,Thursday,2018-06-07,38613,Linux,Other
  Data_Analysis,Thursday,2018-06-14,32973,Other,3.4
  Data_Analysis,Thursday,2018-06-21,29432,Other,3.4
  Data_Analysis,Thursday,2018-06-28,27032,Linux,Other
  Data_Analysis,Thursday,2018-07-05,37463,Linux,Other
  Data_Analysis,Thursday,2018-07-12,12298,Darwin,Other
  Data_Analysis,Thursday,2018-07-19,13371,Darwin,Other
  Data_Analysis,Thursday,2018-07-26,5753,Linux,Other
  Data_Analysis,Thursday,2018-08-02,187289,Darwin,Other
  Data_Analysis,Thursday,2018-08-09,194329,Linux,Other
  Data_Analysis,Thursday,2018-08-16,200900,Windows,Other
  Data_Analysis,Thursday,2018-08-23,211657,Windows,Other
  Data_Analysis,Thursday,2018-08-30,189435,Windows,Other
  Data_Analysis,Thursday,2018-09-06,196569,Darwin,Other
  Data_Analysis,Thursday,2018-09-13,196281,Windows,Other
  Data_Analysis,Thursday,2018-09-20,196568,Other,Other
  Data_Analysis,Thursday,2018-09-27,221106,Darwin,Other
  Data_Analysis,Thursday,2018-10-04,228497,Windows,Other
  Data_Analysis,Thursday,2018-10-11,257939,Darwin,Other
  Data_Analysis,Thursday,2018-10-18,239891,Windows,Other
  Data_Analysis,Thursday,2018-10-25,114069,Linux,Other
  Data_Analysis,Thursday,2018-11-01,243067,Linux,Other
  Data_Analysis,Thursday,2018-11-08,261090,Windows,Other
  Data_Analysis,Thursday,2018-11-15,287794,Windows,Other
  Data_Analysis,Thursday,2018-11-22,220634,Darwin,Other
  Data_Analysis,Thursday,2018-11-29,275266,Other,Other
  Data_Analysis,Thursday,2018-12-06,331371,Windows,Other
  Data_Analysis,Thursday,2018-12-13,290144,Linux,Other
  Data_Analysis,Thursday,2018-12-20,259483,Darwin,Other
  Data_Analysis,Thursday,2018-12-27,186636,Darwin,Other
  Data_Analysis,Thursday,2019-01-03,237039,Linux,Other
  Data_Analysis,Thursday,2019-01-10,316724,Other,Other
  Data_Analysis,Thursday,2019-01-17,318982,Darwin,Other
  Data_Analysis,Thursday,2019-01-24,326659,Windows,Other
  Data_Analysis,Thursday,2019-01-31,343509,Windows,Other
  Data_Analysis,Thursday,2019-02-07,378479,Linux,Other
  Data_Analysis,Thursday,2019-02-14,480127,Darwin,Other
  Data_Analysis,Thursday,2019-02-21,435390,Linux,Other
  Data_Analysis,Thursday,2019-02-28,413436,Other,Other
  Data_Analysis,Thursday,2019-03-07,415621,Linux,Other
  Data_Analysis,Thursday,2019-03-14,422410,Darwin,Other
  Data_Analysis,Thursday,2019-03-21,406435,Linux,Other
  Data_Analysis,Thursday,2019-03-28,377832,Darwin,Other
  Data_Analysis,Thursday,2019-04-04,360291,Darwin,Other
  Data_Analysis,Thursday,2019-04-11,375169,Linux,Other
  Data_Analysis,Tuesday,2018-04-17,13487,Linux,Other
  Data_Analysis,Tuesday,2018-04-24,34162,Darwin,Other
  Data_Analysis,Tuesday,2018-05-01,40026,Linux,Other
  Data_Analysis,Tuesday,2018-05-08,29799,Other,Other
  Data_Analysis,Tuesday,2018-05-15,30680,Linux,Other
  Data_Analysis,Tuesday,2018-05-22,32483,Darwin,Other
  Data_Analysis,Tuesday,2018-05-29,41164,Linux,Other
  Data_Analysis,Tuesday,2018-06-05,33520,Darwin,Other
  Data_Analysis,Tuesday,2018-06-12,44067,Windows,Other
  Data_Analysis,Tuesday,2018-06-19,32488,Darwin,Other
  Data_Analysis,Tuesday,2018-06-26,30190,Other,3.5
  Data_Analysis,Tuesday,2018-07-03,72444,Linux,Other
  Data_Analysis,Tuesday,2018-07-10,23659,Darwin,Other
  Data_Analysis,Tuesday,2018-07-17,11447,Darwin,Other
  Data_Analysis,Tuesday,2018-07-24,405,Darwin,Other
  Data_Analysis,Tuesday,2018-07-31,179556,Darwin,Other
  Data_Analysis,Tuesday,2018-08-07,198203,Linux,Other
  Data_Analysis,Tuesday,2018-08-14,192483,Linux,Other
  Data_Analysis,Tuesday,2018-08-21,203390,Windows,Other
  Data_Analysis,Tuesday,2018-08-28,207460,Linux,Other
  Data_Analysis,Tuesday,2018-09-04,201636,Linux,Other
  Data_Analysis,Tuesday,2018-09-11,205915,Linux,Other
  Data_Analysis,Tuesday,2018-09-18,233606,Darwin,Other
  Data_Analysis,Tuesday,2018-09-25,211064,Linux,Other
  Data_Analysis,Tuesday,2018-10-02,262079,Windows,Other
  Data_Analysis,Tuesday,2018-10-09,250223,Linux,Other
  Data_Analysis,Tuesday,2018-10-16,244234,Darwin,Other
  Data_Analysis,Tuesday,2018-10-23,250814,Linux,Other
  Data_Analysis,Tuesday,2018-10-30,274508,Windows,Other
  Data_Analysis,Tuesday,2018-11-06,273703,Windows,Other
  Data_Analysis,Tuesday,2018-11-13,289053,Windows,Other
  Data_Analysis,Tuesday,2018-11-20,259007,Linux,Other
  Data_Analysis,Tuesday,2018-11-27,292817,Linux,Other
  Data_Analysis,Tuesday,2018-12-04,274596,Darwin,Other
  Data_Analysis,Tuesday,2018-12-11,299593,Windows,Other
  Data_Analysis,Tuesday,2018-12-18,304577,Other,3.5
  Data_Analysis,Tuesday,2018-12-25,146195,Linux,Other
  Data_Analysis,Tuesday,2019-01-01,125731,Darwin,Other
  Data_Analysis,Tuesday,2019-01-08,290914,Linux,Other
  Data_Analysis,Tuesday,2019-01-15,353904,Linux,Other
  Data_Analysis,Tuesday,2019-01-22,295193,Linux,Other
  Data_Analysis,Tuesday,2019-01-29,388898,Other,Other
  Data_Analysis,Tuesday,2019-02-05,398513,Windows,Other
  Data_Analysis,Tuesday,2019-02-12,418274,Linux,Other
  Data_Analysis,Tuesday,2019-02-19,401056,Linux,Other
  Data_Analysis,Tuesday,2019-02-26,443001,Linux,Other
  Data_Analysis,Tuesday,2019-03-05,390738,Windows,Other
  Data_Analysis,Tuesday,2019-03-12,369930,Darwin,Other
  Data_Analysis,Tuesday,2019-03-19,419275,Windows,Other
  Data_Analysis,Tuesday,2019-03-26,377602,Other,Other
  Data_Analysis,Tuesday,2019-04-02,361230,Darwin,Other
  Data_Analysis,Tuesday,2019-04-09,388698,Linux,Other
  Data_Analysis,Tuesday,2019-04-16,336579,Windows,Other
  Data_Analysis,Wednesday,2018-04-18,33515,Windows,Other
  Data_Analysis,Wednesday,2018-04-25,37207,Linux,Other
  Data_Analysis,Wednesday,2018-05-02,27999,Linux,Other
  Data_Analysis,Wednesday,2018-05-09,55327,Other,3.4
  Data_Analysis,Wednesday,2018-05-16,28060,Linux,Other
  Data_Analysis,Wednesday,2018-05-23,26980,Windows,Other
  Data_Analysis,Wednesday,2018-05-30,28601,Other,Other
  Data_Analysis,Wednesday,2018-06-06,37139,Windows,Other
  Data_Analysis,Wednesday,2018-06-13,36734,Darwin,Other
  Data_Analysis,Wednesday,2018-06-20,30107,Darwin,Other
  Data_Analysis,Wednesday,2018-06-27,27993,Other,3.4
  Data_Analysis,Wednesday,2018-07-04,46504,Linux,Other
  Data_Analysis,Wednesday,2018-07-11,10138,Windows,Other
  Data_Analysis,Wednesday,2018-07-18,10007,Linux,Other
  Data_Analysis,Wednesday,2018-07-25,827,Windows,Other
  Data_Analysis,Wednesday,2018-08-01,177324,Windows,Other
  Data_Analysis,Wednesday,2018-08-08,197267,Windows,Other
  Data_Analysis,Wednesday,2018-08-15,181784,Other,3.7
  Data_Analysis,Wednesday,2018-08-22,189749,Windows,Other
  Data_Analysis,Wednesday,2018-08-29,195292,Darwin,Other
  Data_Analysis,Wednesday,2018-09-05,220128,Other,Other
  Data_Analysis,Wednesday,2018-09-12,202191,Linux,Other
  Data_Analysis,Wednesday,2018-09-19,222062,Linux,Other
  Data_Analysis,Wednesday,2018-09-26,208391,Other,Other
  Data_Analysis,Wednesday,2018-10-03,231182,Windows,Other
  Data_Analysis,Wednesday,2018-10-10,245325,Linux,Other
  Data_Analysis,Wednesday,2018-10-17,241256,Windows,Other
  Data_Analysis,Wednesday,2018-10-24,255096,Windows,Other
  Data_Analysis,Wednesday,2018-10-31,268384,Linux,Other
  Data_Analysis,Wednesday,2018-11-07,265726,Linux,Other
  Data_Analysis,Wednesday,2018-11-14,302227,Windows,Other
  Data_Analysis,Wednesday,2018-11-21,259065,Windows,Other
  Data_Analysis,Wednesday,2018-11-28,280209,Linux,Other
  Data_Analysis,Wednesday,2018-12-05,278674,Other,Other
  Data_Analysis,Wednesday,2018-12-12,296217,Linux,Other
  Data_Analysis,Wednesday,2018-12-19,284243,Linux,Other
  Data_Analysis,Wednesday,2018-12-26,168542,Windows,Other
  Data_Analysis,Wednesday,2019-01-02,213370,Darwin,Other
  Data_Analysis,Wednesday,2019-01-09,295018,Windows,Other
  Data_Analysis,Wednesday,2019-01-16,313478,Windows,Other
  Data_Analysis,Wednesday,2019-01-23,327791,Linux,Other
  Data_Analysis,Wednesday,2019-01-30,384377,Darwin,Other
  Data_Analysis,Wednesday,2019-02-06,379089,Darwin,Other
  Data_Analysis,Wednesday,2019-02-13,469789,Other,3.6
  Data_Analysis,Wednesday,2019-02-20,439454,Linux,Other
  Data_Analysis,Wednesday,2019-02-27,429212,Windows,Other
  Data_Analysis,Wednesday,2019-03-06,372257,Windows,Other
  Data_Analysis,Wednesday,2019-03-13,361428,Linux,Other
  Data_Analysis,Wednesday,2019-03-20,431798,Windows,Other
  Data_Analysis,Wednesday,2019-03-27,366864,Linux,Other
  Data_Analysis,Wednesday,2019-04-03,368762,Linux,Other
  Data_Analysis,Wednesday,2019-04-10,397553,Linux,Other
  Database,Friday,2018-04-20,36848,Windows,Other
  Database,Friday,2018-04-27,35363,Linux,Other
  Database,Friday,2018-05-04,41265,Linux,Other
  Database,Friday,2018-05-11,49103,Windows,Other
  Database,Friday,2018-05-18,45791,Windows,Other
  Database,Friday,2018-05-25,49141,Linux,Other
  Database,Friday,2018-06-01,35494,Linux,Other
  Database,Friday,2018-06-08,66521,Darwin,Other
  Database,Friday,2018-06-15,41167,Linux,Other
  Database,Friday,2018-06-22,28512,Darwin,Other
  Database,Friday,2018-06-29,71921,Windows,Other
  Database,Friday,2018-07-06,43632,Linux,Other
  Database,Friday,2018-07-13,11474,Linux,Other
  Database,Friday,2018-07-20,7812,Linux,Other
  Database,Friday,2018-07-27,160619,Windows,Other
  Database,Friday,2018-08-03,191559,Other,Other
  Database,Friday,2018-08-10,174256,Windows,Other
  Database,Friday,2018-08-17,186086,Windows,Other
  Database,Friday,2018-08-24,174545,Darwin,Other
  Database,Friday,2018-08-31,179389,Windows,Other
  Database,Friday,2018-09-07,177879,Darwin,Other
  Database,Friday,2018-09-14,193024,Linux,Other
  Database,Friday,2018-09-21,196943,Windows,Other
  Database,Friday,2018-09-28,214295,Darwin,Other
  Database,Friday,2018-10-05,227298,Linux,Other
  Database,Friday,2018-10-12,209803,Darwin,Other
  Database,Friday,2018-10-19,216618,Linux,Other
  Database,Friday,2018-10-26,214765,Linux,Other
  Database,Friday,2018-11-02,206415,Linux,Other
  Database,Friday,2018-11-09,215959,Windows,Other
  Database,Friday,2018-11-16,221500,Windows,Other
  Database,Friday,2018-11-23,178503,Windows,Other
  Database,Friday,2018-11-30,254766,Windows,Other
  Database,Friday,2018-12-07,239682,Linux,Other
  Database,Friday,2018-12-14,241634,Linux,Other
  Database,Friday,2018-12-21,229046,Linux,Other
  Database,Friday,2018-12-28,170268,Windows,Other
  Database,Friday,2019-01-04,221745,Linux,Other
  Database,Friday,2019-01-11,244560,Darwin,Other
  Database,Friday,2019-01-18,248354,Linux,Other
  Database,Friday,2019-01-25,244740,Linux,Other
  Database,Friday,2019-02-01,255471,Windows,Other
  Database,Friday,2019-02-08,259041,Linux,Other
  Database,Friday,2019-02-15,275381,Windows,Other
  Database,Friday,2019-02-22,268143,Darwin,Other
  Database,Friday,2019-03-01,268108,Windows,Other
  Database,Friday,2019-03-08,272463,Linux,Other
  Database,Friday,2019-03-15,282135,Darwin,Other
  Database,Friday,2019-03-22,280419,Linux,Other
  Database,Friday,2019-03-29,286429,Windows,Other
  Database,Friday,2019-04-05,307065,Darwin,Other
  Database,Friday,2019-04-12,293323,Darwin,Other
  Database,Monday,2018-04-16,41697,Other,2.7
  Database,Monday,2018-04-23,44985,Windows,Other
  Database,Monday,2018-04-30,42545,Linux,Other
  Database,Monday,2018-05-07,36703,Linux,Other
  Database,Monday,2018-05-14,42616,Windows,Other
  Database,Monday,2018-05-21,52261,Windows,Other
  Database,Monday,2018-05-28,50748,Linux,Other
  Database,Monday,2018-06-04,40991,Linux,Other
  Database,Monday,2018-06-11,46109,Windows,Other
  Database,Monday,2018-06-18,33661,Linux,Other
  Database,Monday,2018-06-25,35233,Other,3.4
  Database,Monday,2018-07-02,66503,Other,Other
  Database,Monday,2018-07-09,35450,Windows,Other
  Database,Monday,2018-07-16,12913,Linux,Other
  Database,Monday,2018-07-23,7148,Other,3.6
  Database,Monday,2018-07-30,185024,Other,Other
  Database,Monday,2018-08-06,198449,Linux,Other
  Database,Monday,2018-08-13,207850,Linux,Other
  Database,Monday,2018-08-20,191371,Linux,Other
  Database,Monday,2018-08-27,180758,Windows,Other
  Database,Monday,2018-09-03,146340,Linux,Other
  Database,Monday,2018-09-10,189000,Linux,Other
  Database,Monday,2018-09-17,228905,Windows,Other
  Database,Monday,2018-09-24,196805,Linux,Other
  Database,Monday,2018-10-01,188434,Other,Other
  Database,Monday,2018-10-08,219189,Darwin,Other
  Database,Monday,2018-10-15,234468,Other,Other
  Database,Monday,2018-10-22,217109,Linux,Other
  Database,Monday,2018-10-29,226234,Darwin,Other
  Database,Monday,2018-11-05,248693,Other,Other
  Database,Monday,2018-11-12,234092,Other,Other
  Database,Monday,2018-11-19,232228,Windows,Other
  Database,Monday,2018-11-26,236719,Windows,Other
  Database,Monday,2018-12-03,252386,Other,3.6
  Database,Monday,2018-12-10,256622,Darwin,Other
  Database,Monday,2018-12-17,244057,Linux,Other
  Database,Monday,2018-12-24,150038,Linux,Other
  Database,Monday,2018-12-31,142812,Linux,Other
  Database,Monday,2019-01-07,231579,Darwin,Other
  Database,Monday,2019-01-14,256833,Windows,Other
  Database,Monday,2019-01-21,230120,Windows,Other
  Database,Monday,2019-01-28,254194,Linux,Other
  Database,Monday,2019-02-04,253766,Linux,Other
  Database,Monday,2019-02-11,268050,Darwin,Other
  Database,Monday,2019-02-18,246976,Darwin,Other
  Database,Monday,2019-02-25,265565,Darwin,Other
  Database,Monday,2019-03-04,287183,Darwin,Other
  Database,Monday,2019-03-11,312730,Linux,Other
  Database,Monday,2019-03-18,303358,Darwin,Other
  Database,Monday,2019-03-25,304445,Linux,Other
